song	album_name	release_date	popularity	duration	danceability	date	rank
22	Red (Deluxe Edition)	2012-10-22	57.0	230133.0	0.658	2013-06-08	23.0
i knew you were trouble.	Red (Deluxe Edition)	2012-10-22	53.0	217973.0	0.622	2013-06-15	43.0
22	Red (Deluxe Edition)	2012-10-22	57.0	230133.0	0.658	2013-06-15	24.0
i knew you were trouble.	Red (Deluxe Edition)	2012-10-22	53.0	217973.0	0.622	2013-06-22	42.0
22	Red (Deluxe Edition)	2012-10-22	57.0	230133.0	0.658	2013-06-22	26.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-06-22	91.0
i knew you were trouble.	Red (Deluxe Edition)	2012-10-22	53.0	217973.0	0.622	2013-06-29	49.0
22	Red (Deluxe Edition)	2012-10-22	57.0	230133.0	0.658	2013-06-29	32.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-06-29	79.0
i knew you were trouble.	Red (Deluxe Edition)	2012-10-22	53.0	217973.0	0.622	2013-07-06	49.0
22	Red (Deluxe Edition)	2012-10-22	57.0	230133.0	0.658	2013-07-06	41.0
22	Red (Deluxe Edition)	2012-10-22	57.0	230133.0	0.658	2013-07-13	49.0
22	Red (Deluxe Edition)	2012-10-22	57.0	230133.0	0.658	2013-07-20	55.0
22	Red (Deluxe Edition)	2012-10-22	57.0	230133.0	0.658	2013-07-27	65.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-08-10	41.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-08-17	61.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-08-24	100.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-08-24	61.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-08-31	85.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-08-31	56.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-09-07	86.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-09-07	51.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-09-14	82.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-09-14	49.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-09-21	76.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-09-21	43.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-09-28	76.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-09-28	42.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-10-05	76.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-10-05	45.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-10-12	75.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-10-12	45.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-10-19	73.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-10-19	41.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-10-26	73.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-10-26	32.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-11-02	73.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-11-02	37.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-11-09	76.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-11-09	37.0
sweeter than fiction	Sweeter Than Fiction	2013-10-21	51.0	237640.0	0.71	2013-11-09	34.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-11-16	76.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-11-16	47.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-11-23	32.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-11-23	55.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-11-30	51.0
everything has changed	Red (Deluxe Edition)	2012-10-22	49.0	243933.0	0.624	2013-11-30	58.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-12-07	53.0
red	Red (Deluxe Edition)	2012-10-22	53.0	220826.0	0.602	2013-12-14	51.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-09-06	1.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-09-13	1.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-09-20	2.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-09-27	2.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-10-04	2.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-10-11	2.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-10-18	2.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-10-25	2.0
out of the woods	1989 (Deluxe Edition)	2014-10-27	61.0	235800.0	0.553	2014-11-01	18.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-11-01	2.0
welcome to new york	1989 (Deluxe Edition)	2014-10-27	57.0	212600.0	0.789	2014-11-08	48.0
out of the woods	1989 (Deluxe Edition)	2014-10-27	61.0	235800.0	0.553	2014-11-08	77.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-11-08	2.0
welcome to new york	1989 (Deluxe Edition)	2014-10-27	57.0	212600.0	0.789	2014-11-15	69.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2014-11-15	18.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2014-11-15	60.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-11-15	1.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2014-11-15	80.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2014-11-15	76.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2014-11-22	13.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-11-22	1.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2014-11-29	1.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-11-29	3.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2014-12-06	1.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-12-06	5.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2014-12-13	1.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-12-13	4.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2014-12-20	1.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-12-20	6.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2014-12-27	1.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2014-12-27	76.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2014-12-27	10.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-01-03	1.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-01-03	11.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-01-10	1.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-01-10	84.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-01-10	9.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-01-10	78.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-01-17	2.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-01-17	71.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-01-17	7.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-01-24	2.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-01-24	72.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-01-24	9.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-01-31	3.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-01-31	52.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-01-31	5.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-02-07	4.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-02-07	37.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-02-07	5.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-02-14	4.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-02-14	29.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-02-14	9.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-02-21	5.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-02-21	18.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-02-21	10.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-02-28	7.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-02-28	10.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-02-28	15.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-03-07	7.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-03-07	8.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-03-07	15.0
wonderland	1989 (Deluxe Edition)	2014-10-27	64.0	245560.0	0.422	2015-03-07	51.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-03-14	8.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-03-14	7.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-03-14	21.0
you are in love	1989 (Deluxe Edition)	2014-10-27	63.0	267106.0	0.474	2015-03-14	83.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-03-21	10.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-03-21	6.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-03-21	24.0
new romantics	1989 (Deluxe Edition)	2014-10-27	68.0	230466.0	0.633	2015-03-21	71.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-03-28	12.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-03-28	7.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-03-28	22.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-04-04	11.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-04-04	7.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-04-04	24.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-04-11	13.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-04-11	7.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-04-11	24.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-04-18	17.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-04-18	7.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-04-18	26.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-04-25	19.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-04-25	10.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-04-25	27.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-05-02	23.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-05-02	12.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-05-02	32.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-05-09	24.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-05-09	12.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-05-09	33.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-05-16	25.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-05-16	15.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-05-16	34.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-05-23	26.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-05-23	17.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-05-23	35.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-05-30	29.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-05-30	20.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-05-30	34.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-05-30	53.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-06-06	32.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-06-06	23.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-06-06	34.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-06-06	1.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-06-13	35.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-06-13	27.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-06-13	39.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-06-13	2.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-06-20	37.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-06-20	31.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-06-20	38.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-06-20	2.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-06-27	42.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-06-27	34.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-06-27	39.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-06-27	2.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-07-04	42.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-07-04	38.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-07-04	40.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-07-04	2.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-07-11	45.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-07-11	41.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-07-11	39.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-07-11	2.0
blank space	1989 (Deluxe Edition)	2014-10-27	61.0	231826.0	0.76	2015-07-18	50.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-07-18	48.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-07-18	46.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-07-18	4.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-07-25	48.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-07-25	50.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-07-25	4.0
style	1989 (Deluxe Edition)	2014-10-27	65.0	231000.0	0.588	2015-08-01	48.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-08-01	47.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-08-01	4.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-08-08	47.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-08-08	4.0
shake it off	1989 (Deluxe Edition)	2014-10-27	58.0	219200.0	0.647	2015-08-15	50.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-08-15	4.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-08-22	6.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-08-29	9.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-09-05	12.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-09-12	18.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-09-19	21.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-09-19	15.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-09-26	25.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-09-26	12.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-10-03	29.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-10-03	13.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-10-10	37.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-10-10	10.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-10-17	43.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-10-17	8.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-10-24	46.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-10-24	9.0
bad blood	1989 (Deluxe Edition)	2014-10-27	57.0	211933.0	0.646	2015-10-31	49.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-10-31	6.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-11-07	5.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-11-14	7.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-11-21	8.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-11-28	8.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-12-05	9.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-12-12	13.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-12-19	14.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2015-12-26	18.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2016-01-02	23.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2016-01-09	22.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2016-01-16	18.0
out of the woods	1989 (Deluxe Edition)	2014-10-27	61.0	235800.0	0.553	2016-01-23	46.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2016-01-23	21.0
out of the woods	1989 (Deluxe Edition)	2014-10-27	61.0	235800.0	0.553	2016-01-30	55.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2016-01-30	28.0
out of the woods	1989 (Deluxe Edition)	2014-10-27	61.0	235800.0	0.553	2016-02-06	50.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2016-02-06	34.0
out of the woods	1989 (Deluxe Edition)	2014-10-27	61.0	235800.0	0.553	2016-02-13	44.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2016-02-13	34.0
out of the woods	1989 (Deluxe Edition)	2014-10-27	61.0	235800.0	0.553	2016-02-20	49.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2016-02-20	35.0
out of the woods	1989 (Deluxe Edition)	2014-10-27	61.0	235800.0	0.553	2016-02-27	51.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2016-02-27	38.0
out of the woods	1989 (Deluxe Edition)	2014-10-27	61.0	235800.0	0.553	2016-03-05	53.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2016-03-05	46.0
out of the woods	1989 (Deluxe Edition)	2014-10-27	61.0	235800.0	0.553	2016-03-12	77.0
wildest dreams	1989 (Deluxe Edition)	2014-10-27	57.0	220440.0	0.55	2016-03-12	46.0
new romantics	1989 (Deluxe Edition)	2014-10-27	68.0	230466.0	0.633	2016-03-26	73.0
new romantics	1989 (Deluxe Edition)	2014-10-27	68.0	230466.0	0.633	2016-04-02	69.0
new romantics	1989 (Deluxe Edition)	2014-10-27	68.0	230466.0	0.633	2016-04-09	62.0
new romantics	1989 (Deluxe Edition)	2014-10-27	68.0	230466.0	0.633	2016-04-16	61.0
new romantics	1989 (Deluxe Edition)	2014-10-27	68.0	230466.0	0.633	2016-04-23	62.0
new romantics	1989 (Deluxe Edition)	2014-10-27	68.0	230466.0	0.633	2016-04-30	46.0
new romantics	1989 (Deluxe Edition)	2014-10-27	68.0	230466.0	0.633	2016-05-07	78.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-09-09	77.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-09-16	1.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-09-23	4.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-09-23	1.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-09-30	21.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-09-30	1.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-10-07	34.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-10-07	3.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-10-14	39.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-10-14	3.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-10-21	47.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-10-21	5.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-10-28	53.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-10-28	4.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-11-04	52.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-11-04	10.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-11-11	46.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-11-11	25.0
gorgeous	reputation	2017-11-10	77.0	209680.0	0.8	2017-11-11	13.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-11-18	19.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-11-18	34.0
gorgeous	reputation	2017-11-10	77.0	209680.0	0.8	2017-11-18	69.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-11-25	30.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-11-25	37.0
gorgeous	reputation	2017-11-10	77.0	209680.0	0.8	2017-11-25	85.0
call it what you want	reputation	2017-11-10	73.0	203506.0	0.598	2017-11-25	27.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-12-02	18.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-12-02	31.0
gorgeous	reputation	2017-11-10	77.0	209680.0	0.8	2017-12-02	89.0
call it what you want	reputation	2017-11-10	73.0	203506.0	0.598	2017-12-02	73.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-12-09	24.0
end game	reputation	2017-11-10	73.0	244826.0	0.649	2017-12-09	86.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-12-09	44.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-12-16	31.0
end game	reputation	2017-11-10	73.0	244826.0	0.649	2017-12-16	83.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-12-16	60.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-12-23	43.0
end game	reputation	2017-11-10	73.0	244826.0	0.649	2017-12-23	39.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-12-23	72.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2017-12-30	37.0
end game	reputation	2017-11-10	73.0	244826.0	0.649	2017-12-30	49.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2017-12-30	70.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2018-01-03	59.0
end game	reputation	2017-11-10	73.0	244826.0	0.649	2018-01-03	42.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2018-01-03	76.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2018-01-13	58.0
end game	reputation	2017-11-10	73.0	244826.0	0.649	2018-01-13	39.0
look what you made me do	reputation	2017-11-10	78.0	211853.0	0.766	2018-01-13	55.0
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2018-01-20	80.0
end game	reputation	2017-11-10	73.0	244826.0	0.649	2018-01-20	36.0
